"Product Code","Product Name",Variant,Expected,Counted
8809552978698,"Korean 16-Korean Beef Hotdog",,0.0000,
8850125071483,"Party Mix Cheese",,16.0000,
8850125071506,"Party Mix Shrimp Chicken Beef Salmon",,14.0000,
8850125071520,"Party Mix Shrimp Crab Tuna",,16.0000,
8850229600442,"Regalos បបរឆ្មារ Kanikama",,0.0000,
8850229600466,"Regalos បបរឆ្មារ Katsuobushi",,24.0000,
8850229600480,"Regalos បបរឆ្មារ Tuna in Jelly",,0.0000,
8850229600565,"Super Cat Green កំប៉ុង",,0.0000,
8850229600862,"Regalos Kitten បបរឆ្មារ Tuna in Jelly",,24.0000,
8850229600886,"Regalos បបរឆ្មារ Chicken Fillet",,12.0000,
8850229600923,"Regalos Kitten បបរឆ្មារ Tuna Mousse",,24.0000,
8850229601111,"Regalos Tuna Meat",,0.0000,
8850238011857,"Sleeky ឆ្អឹង3",,0.0000,
8850238011864,"Sleeky ដើមអង្គាមមូល",,0.0000,
8850238016210,"Sleeky ម៉្សៅទឹកដោះគោឆ្កែ Milk Replacer",,34.0000,
8850238025328,"Buddy Hamster &Gerbil Food",,19.0000,
8850238025434,"Buddy Cleansing Powder",,10.0000,
8850238066024,"Sleeky Chewy Snack Beef",,10.0000,
8850238066048,"Sleeky Chew Stick Big Beef",,0.0000,
8850238066123,"Sleeky Chewy Snack Chicken",,11.0000,
8850238066147,"Sleeky Chew Stick Big Chicken",,0.0000,
8850238066222,"Sleeky Chewy Snack Lamb",,12.0000,
8850238066246,"Sleeky Chew Stick Big Lamb",,0.0000,
8850238066321,"Sleeky Chewy Snack Beef",,0.0000,
8850238066420,"Sleeky Chewy Snack Chicken",,0.0000,
8850238066529,"Sleeky Chewy Snack Lamb",,0.0000,
8850238066628,"Sleeky Chewy Snack Liver",,12.0000,
8850238066642,"Sleeky Chew Stick Big Liver",,0.0000,
8850238066727,"Sleeky Chewy Snack Bacon",,0.0000,
8850238066741,"Sleeky Chew Stick Big Bacon",,0.0000,
8850238066826,"Sleeky Chewy Snack Beef Cheese",,12.0000,
8850238066840,"Sleeky Chew Stick Big Cheese",,0.0000,
8850238066925,"Sleeky Chewy Snack Liver",,0.0000,
8850238067021,"Sleeky Chewy Snack Bacon",,0.0000,
8850238067120,"Sleeky Chewy Snack Beef Cheese",,0.0000,
8850238094515,"CocoKat ម្ស៉ៅទឹកដោះឆ្មារ Milk Replacer",,12.0000,
8850238171032,"Rabbit Feed",,22.0000,
8850238603021,"Sleeky Nugget Beef",,0.0000,
8850238603120,"Sleeky Nugget Chicken",,0.0000,
8850238603229,"Sleeky Nugget Lamb",,12.0000,
8850238603328,"Sleeky Nugget Bacon",,11.0000,
8850238963514,"Sleeky Gourmet Beef",,12.0000,
8850238963613,"Sleeky Gourmet Chicken",,12.0000,
8850238963712,"Sleeky Gourmet Liver",,12.0000,
8850477000179,"A Pro Rabbit Food Yellow",,27.0000,
8850477000995,"Me-O កំប៉ុង Mackerel",,47.0000,
8850477001565,"Optimum Pink 500g",,6.0000,
8850477001763,"Me-O Dried Food Kitten 6.8Kg",,3.0000,
8850477002364,"Me-O Dried Food Kitten 2.8kg",,6.0000,
8850477002630,"SmartHeart Power Pack Adult 3Kg",,8.0000,
8850477002654,"SmartHeart Power Pack Adult 20kg",,5.0000,
8850477002678,"SmartHeart Power Pack Puppy 3Kg",,8.0000,
8850477002692,"SmartHeart Power Pack Puppy 20kg",,5.0000,
8850477002982,"SM Pouch Chicken Vegetable",,12.0000,
8850477003569,"Zoi Dog 20kg",,0.0000,
8850477003743,"Me-O Soft Bits Salmon",,12.0000,
8850477012172,"Zoi Cat 20kg",,2.0000,
8850477012202,"MeO Kitten Persian 1.1kg",,5.0000,
8850477012400,"Me-O Soft Bits Shrimp",,6.0000,
8850477012691,"MeO Adult Persian 6.8kg",,0.0000,
8850477012714,"Me-O Soft Bits Tuna Chicken",,5.0000,
8850477013193,"SM Gold Adult Medium-Large Breed 3kg",,4.0000,
8850477013438,"SM Gold Adult Small Breed 3kg",,4.0000,
8850477013483,"SM Gold Salmon Adult Medium-Large Breed 3kg",,4.0000,
8850477013681,"Me-O បបរឆ្មារ​-តូច Creamy Treats Chicken & Liver",,10.0000,
8850477013698,"Me-O បបរឆ្មារ​-តូច Creamy Treats Salmon",,0.0000,
8850477013704,"Me-O បបរឆ្មារ​-តូច Creamy Treats Bonito",,12.0000,
8850477013711,"Me-O បបរឆ្មារ​-តូច Creamy Treats Crab",,0.0000,
8850477014350,"A Pro Rabbit Food Purple",,0.0000,
8850477014398,"SM Hamster Treat",,17.0000,
8850477014916,"SM Pouch Salmon",,108.0000,
8850477014947,"SM Dog Treat Grilled Beef",,0.0000,
8850477014954,"SM Dog Treat Fruit Veggie",,24.0000,
8850477014961,"SM Dog Treat Grilled Chicken",,0.0000,
8850477014992,"Me-O Gold Kitten 1.2kg",,0.0000,
8850477015043,"MeO Kitten Persian 6.8kg",,0.0000,
8850477015050,"Zoi Cat 1kg",,8.0000,
8850477015449,"Me-O កំប៉ុង Creamy Treat Chicken",,5.0000,
8850477015456,"Me-O កំប៉ុង Creamy Treat Salmon",,10.0000,
8850477015463,"Me-O កំប៉ុង Creamy Treat Tuna Bonito",,6.0000,
8850477015470,"Me-O កំប៉ុង Creamy Treat Crab",,8.0000,
8850477015685,"Luvcare Adult Small Breed Pink",,0.0000,
8850477015746,"Me-O បបរឆ្មារ​-ធំ Creamy Treats Chicken&Liver",,9.0000,
8850477015753,"Me-O បបរឆ្មារ​-ធំ Creamy Treats Salmon",,9.0000,
8850477015760,"Me-O បបរឆ្មារ​-ធំ Creamy Treats Bonito",,9.0000,
8850477015777,"Me-O បបរឆ្មារ​-ធំ Creamy Treats Crab",,8.0000,
8850477015913,"SmartHeart​ចំណីកំប៉ុង Chicken",,22.0000,
8850477015944,"SmartHeart​ចំណីកំប៉ុង Chicken & Vegetable",,23.0000,
8850477016699,"Luvcare Adult Small Breed",,6.0000,
8850477016903,"SmartHeart បបរ​-ឆ្កែ Creamy Treats Chicken&Spinach",,23.0000,
8850477016910,"SmartHeart បបរ​-ឆ្កែ Creamy Treats Chicken&Pupmkin",,25.0000,
8850477016927,"SmartHeart បបរឆ្កែ Creamy Treats Chicken&Carrot",,29.0000,
8850477016934,"SmartHeart បបរ​-ឆ្កែ Creamy Treats Strawberry",,24.0000,
8850477016996,"LuvCare Puppy Small Breed 2KG",,10.0000,
8850477017009,"LuvCare Puppy Small Breed 9kg",,1.0000,
8850477017436,"LuvCare Adult Medium Breed 3KG",,0.0000,
8850477017474,"LuvCare Puppy Medium Breed 2KG",,18.0000,
8850477017764,"Smartheart Life Mother&Baby",,5.0000,
8850477017849,"Optimum Orange 400g",,7.0000,
8850477017917,"SM Gold Mother Baby Dog 1.5kg",,6.0000,
8850477018105,"SM Pouch Bacon Egg",,120.0000,
8850477018143,"SM Pouch Bulgogi",,24.0000,
8850477018600,"Me-O Creamy Treat Magaro",,10.0000,
8850477018617,"Me-O Creamy Treat katsuo",,11.0000,
8850477018624,"Me-O Creamy Treat Scallop",,0.0000,
8850477018679,"Me-O Dried Food Mother & Baby 1.1KG",,10.0000,
8850477020313,"SmartHeart Goat Milk 400ml",,0.0000,
8850477020368,"Zoi Cat Tuna 20kg",,0.0000,
8850477020375,"Me-O កំប៉ុង Creamy Treat Tuna Maguro",,7.0000,
8850477020399,"Me-O កំប៉ុង Creamy Treat Tuna Scallops",,8.0000,
8850477020528,"Me-O Creamy Treat Chicken Liver Goat Milk",,12.0000,
8850477020535,"Me-O Creamy Treat Tuna Goat Milk",,10.0000,
8850477020658,"Zoi Dog 1kg",,20.0000,
8850477021679,"Smartheart Life Adult",,3.0000,
8850477021730,"Smartheart Life Puppy 1.5kg",,5.0000,
8850477022829,"SM Pouch Chicken Teriyaki",,0.0000,
8850477023475,"SmartHeart​ចំណីកំប៉ុង Puppy Chicken Egg & Carrot",,20.0000,
8850477023482,"SM Pouch Roasted Duck",,96.0000,
8850477024038,"Zoi Dog New 20kg",,1.0000,
8850477024113,"Me-O delite Chicken",,21.0000,
8850477024120,"Me-O delite Tuna Chicken",,24.0000,
8850477024137,"Me-O delite Tuna",,24.0000,
8850477024144,"Me-O delite Tuna goat milk",,13.0000,
8850477024151,"Me-O delite chicken goat milk",,24.0000,
8850477025028,"SM Gold Indoor Puppy Small Breed 1kg",,23.0000,
8850477025059,"SM Gold Indoor Adult Small Breed 1kg",,24.0000,
8850477025493,"នំឈីស Cheddar Cube",,0.0000,
8850477027718,"SmartHeart Goat Milk 160ml",,46.0000,
8850477051157,"MeO Adult Persian 1.1kg",,6.0000,
8850477054073,"Me-O Dried Food Mackerel 7kg",,1.0000,
8850477054158,"Me-O Dried Food Mackerel 1.2KG",,12.0000,
8850477054202,"Me-O Mackerel 20kg",,2.0000,
8850477054509,"Me-O Dried Food Mackerel 450G",,17.0000,
8850477055155,"Me-O Dried Food Kitten 1.1kg",,12.0000,
8850477055506,"Me-O Dried Food Kitten 400g",,18.0000,
8850477056077,"Me-O Dried Food Seafood 7kg",,3.0000,
8850477056152,"Me-O Dried Food Seafood 1.2KG",,12.0000,
8850477056206,"Me-O Seafood 20kg",,3.0000,
8850477056503,"Me-O Dried Food Seafood 450G",,18.0000,
8850477059078,"Me-O Dried Food Tuna 7KG",,0.0000,
8850477059153,"Me-O Dried Food Tuna 1.2KG",,11.0000,
8850477059207,"Me-O Tuna 20kg",,5.0000,
8850477059504,"Me-O Dried Food Tuna 450G",,18.0000,
8850477111028,"Optimum Pink 200g",,0.0000,
8850477111202,"Optimum Pink 20g",,0.0000,
8850477163157,"Optimum Hi Pro Blue 1.5kg",,5.0000,
8850477166165,"Optimum Hi Pro Green 1.5kg",,5.0000,
8850477515406,"Me-O កំប៉ុង Seafood",,34.0000,
8850477516403,"Me-O កំប៉ុង Sardine",,4.0000,
