"Product Code","Product Name",Variant,Expected,Counted
8850292410122,"300ml-BEARING ម្ស៉ៅកំចាត់ចៃ TICK&FLEE POWDER",,6.0000,
8850292420138,"ម្ស៉ៅត្រជាក់ផ្ទៃមេឃ Icy Cool",,5.0000,
8850292420145,"ម្ស៉ៅត្រជាក់ផ្កាឈូក Icy Cool",,4.0000,
8850292511034,"BEARING សាប៊ូកំចាត់ចៃ SHAMPOO Orange",,34.0000,
8850292511041,"1500ml Orange Bearing Tick&Flee All Dogs",,24.0000,
8850292511058,"Bearing Orange Tick&Flee 3L",,6.0000,
8850292513038,"BEARING សាប៊ូកំចាត់ចៃ SHAMPOO Green",,12.0000,
8850292513045,"1500ml Green Bearing Tick&Flee All Dogs",,11.0000,
8850292513052,"Bearing Green Tick&Flee 3L",,6.0000,
8850292514035,"BEARING សាប៊ូកំចាត់ចៃ SHAMPOO White",,23.0000,
8850292515032,"BEARING សាប៊ូកំចាត់ចៃ SHAMPOO Red",,10.0000,
8850292515049,"1500ml Red Bearing Tick&Flee Smelly Hair",,8.0000,
8850292515056,"Bearing Red Tick&Flee 3L",,6.0000,
8850292516039,"BEARING សាប៊ូកំចាត់ចៃ SHAMPOO Pink",,11.0000,
8850292516053,"Bearing Pink Tick&Flee 3L",,5.0000,
8850292516084,"1500ml Pink Bearing Tick&Flee",,12.0000,
8850292560025,"ឡេរោមទន់ Bearing Silk Lotion",,0.0000,
8850292561015,"Bearing Cat Ear Lotion",,0.0000,
8850292561022,"Bearing Dog Ear Lotion",,12.0000,
8850292571014,"ស្ព្រៃបាញ់ការពារឆ្កែអង្គាមឬជុះ Bearing Back Off Spray",,10.0000,
8850292571038,"ស្ព្រៃបាញ់កំចាត់ចៃ Bearing Tick&Flee Spray",,22.0000,
8850292572028,"Bearing Magic Odor Remover Spray",,35.0000,
8850292590039,"Bearing Groomer’s Choice Baby Powder",,111.0000,
8850292590060,"Bearing Groomer’s Choice Bubble Gum",,10.0000,
8850292590121,"Icy Cool សាប៊ូត្រជាក់ Pink",,21.0000,
8850292590138,"Icy Cool សាប៊ូត្រជាក់ Blue",,10.0000,
8850292590190,"Chick&Charm 1L Kenz",,1.0000,
8850292590206,"Chick&Charm 1L Polo",,0.0000,
8850292590213,"Chick&Charm 1L C&K",,4.0000,
8850292590220,"Chick&Charm 1L Apple",,5.0000,
8850292590275,"ទឹកលាងឥដ្ឋ ហ្គិច​ C&K1 Bearing Floor Cleaner",,0.0000,
8850292590282,"ទឹកលាងឥដ្ឋ ក្រហម​ Apple Bearing Floor Cleaner",,0.0000,
8850292590299,"ទឹកលាងឥដ្ឋ ស្វាយ​ Polo Bearing Floor Cleaner",,0.0000,
8850292590305,"ទឹកលាងឥដ្ឋ ទឹកក្រូច​ Kenz Bearing Floor Cleaner",,0.0000,
8850292590336,"ទឹកលាងឥដ្ឋ លឿង​ Happy Bearing Floor Cleaner",,0.0000,
8850292590343,"ទឹកលាងឥដ្ឋ បៃតង​ ​Dejavu Bearing Floor Cleaner",,0.0000,
8850292590381,"Chick&Charm 1L Happy",,4.0000,
8850292590398,"Chick&Charm 1L Dejavu",,3.0000,
8850292591074,"សាប៊ូផ្កាឈូក Kenz 500ml Bearing Fragrance Collection Shampoo",,17.0000,
8850292591081,"សាប៊ូស្វាយ  Polo 500ml Bearing Fragrance Collection Shampoo",,5.0000,
8850292591098,"សាប៊ូស C&K 500ml Bearing Fragrance Collection Shampoo",,6.0000,
8850292591104,"សាប៊ូក្រហម Apple 500ml Bearing Fragrance Collection Shampoo",,6.0000,
