Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Details,Invoice Details,Supplier Name,Supplier Part No,Supplier Price,Supplier 2 Name,Supplier 2 Part No,Supplier 2 Price,Supplier 3 Name,Supplier 3 Part No,Supplier 3 Price,Supplier 4 Name,Supplier 4 Part No,Supplier 4 Price,Supplier 5 Name,Supplier 5 Part No,Supplier 5 Price
L-ឈុតបេះដូង,70360,code128,,Cloth,pcs,pcs,pcs,1.54,4.5,,,,70360.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XL-ឈុតបេះដូង,70361,code128,,Cloth,pcs,pcs,pcs,1.54,4.5,,,,70361.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXL-ឈុតបេះដូង,70362,code128,,Cloth,pcs,pcs,pcs,1.54,4.5,,,,70362.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ធ្នើរឆ្មារឡើងលេងមានគ្រែ Cat Climb with Bed,70363,code128,,Toy,pcs,pcs,pcs,10.11,16,,,,70363.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ខ្លាញ់ត្រីសាលម៉ុន Omega3,70364,code128,,Medicine,pcs,pcs,pcs,3,7,,,,70364.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dog Chew ឆ្អឹង5cm,70365,code128,,Food,pcs,pcs,pcs,0.7,2,,,,70365.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dog Chew ឆ្អឹង7cm,70366,code128,,Food,pcs,pcs,pcs,0.58,2,,,,70366.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dog Chew ឆ្អឹងគួច6cm,70367,code128,,Food,pcs,pcs,pcs,0.7,2,,,,70367.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
តុក្កតារូបទា Soft Toy Duck,70368,code128,,Toy,pcs,pcs,pcs,0.8,2.5,,,,70368.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
តុក្កតារូបជ្រូក Soft Toy Pig,70369,code128,,Toy,pcs,pcs,pcs,0.8,2.5,,,,70369.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
តុក្កតារូបស្រ្តបេរី Soft Toy Strawberry,70370,code128,,Toy,pcs,pcs,pcs,1.7,3,,,,70370.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
កងចក្រ,70371,code128,,Toy,pcs,pcs,pcs,0.45,1.5,,,,70371.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
បាល់ភ្លឺ Glow Ball,70372,code128,,Toy,pcs,pcs,pcs,0.24,1.5,,,,70372.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ដំបងបន្លា,70373,code128,,Toy,pcs,pcs,pcs,1.7,3.5,,,,70373.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
បាល់មានខ្សែ,70374,code128,,Toy,pcs,pcs,pcs,0.85,3,,,,70374.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ជ័រលេងរូប​ត្រី Fish Rubber Toy,70375,code128,,Toy,pcs,pcs,pcs,0.9,2.5,,,,70375.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ដំបងផ្កាឈូកប្រឡែងជាមួយឆ្មារ​ Cat Teasing Stick,70376,code128,,Toy,pcs,pcs,pcs,0.75,2.5,,,,70376.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
#1 ជ័រស្វិតឃ្លុបមាត់ Rubber Muzzle,70377,code128,,Daily Used,pcs,pcs,pcs,0.5,3,,,,70377.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
#2 ជ័រស្វិតឃ្លុបមាត់ Rubber Muzzle,70378,code128,,Daily Used,pcs,pcs,pcs,0.6,3,,,,70378.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
#3 ជ័រស្វិតឃ្លុបមាត់ Rubber Muzzle,70379,code128,,Daily Used,pcs,pcs,pcs,0.7,3,,,,70379.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
#4 ជ័រស្វិតឃ្លុបមាត់ Rubber Muzzle,70380,code128,,Daily Used,pcs,pcs,pcs,0.82,3.5,,,,70380.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
#5 ជ័រស្វិតឃ្លុបមាត់ Rubber Muzzle,70381,code128,,Daily Used,pcs,pcs,pcs,0.95,3.5,,,,70381.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
#6 ជ័រស្វិតឃ្លុបមាត់ Rubber Muzzle,70382,code128,,Daily Used,pcs,pcs,pcs,1,3.5,,,,70382.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
#7 ជ័រស្វិតឃ្លុបមាត់ Rubber Muzzle,70383,code128,,Daily Used,pcs,pcs,pcs,1.2,3.5,,,,70383.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XS-ប្រឡៅកផ្កាជប៉ុន,70384,code128,,Collar,pcs,pcs,pcs,0.7,2,,,,70384.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-ប្រឡៅកផ្កាជប៉ុន,70385,code128,,Collar,pcs,pcs,pcs,0.7,2,,,,70385.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-ប្រឡៅកផ្កាជប៉ុន,70386,code128,,Collar,pcs,pcs,pcs,0.7,2,,,,70386.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-ប្រឡៅកផ្កាជប៉ុន,70387,code128,,Collar,pcs,pcs,pcs,0.7,2,,,,70387.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
តុក្កតាទន់រូបលា​ Donkey ,70388,code128,,Toy,pcs,pcs,pcs,1.5,3,,,,70388.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XS-អាវដៃខ្លី ខៀវរូបទា ,70389,code128,,Cloth,pcs,pcs,pcs,0.75,2.5,,,,70389.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-អាវដៃខ្លី ខៀវរូបទា ,70390,code128,,Cloth,pcs,pcs,pcs,0.75,2.5,,,,70390.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-អាវដៃខ្លី ខៀវរូបទា ,70391,code128,,Cloth,pcs,pcs,pcs,0.75,2.5,,,,70391.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-អាវដៃខ្លី ខៀវរូបទា ,70392,code128,,Cloth,pcs,pcs,pcs,0.75,2.5,,,,70392.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XL-អាវដៃខ្លី ខៀវរូបទា ,70393,code128,,Cloth,pcs,pcs,pcs,0.75,2.5,,,,70393.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXL-អាវដៃខ្លី ខៀវរូបទា ,70394,code128,,Cloth,pcs,pcs,pcs,0.75,2.5,,,,70394.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XS-អាវដៃខ្លី ផ្កាក្រហម,70395,code128,,Cloth,pcs,pcs,pcs,0.75,2.5,,,,70395.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-អាវដៃខ្លី ផ្កាក្រហម,70396,code128,,Cloth,pcs,pcs,pcs,0.75,2.5,,,,70396.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-អាវដៃខ្លី ផ្កាក្រហម,70397,code128,,Cloth,pcs,pcs,pcs,0.75,2.5,,,,70397.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-អាវដៃខ្លី ផ្កាក្រហម,70398,code128,,Cloth,pcs,pcs,pcs,0.75,2.5,,,,70398.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XL-អាវដៃខ្លី ផ្កាក្រហម,70399,code128,,Cloth,pcs,pcs,pcs,0.75,2.5,,,,70399.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXL-អាវដៃខ្លី ផ្កាក្រហម,70400,code128,,Cloth,pcs,pcs,pcs,0.75,2.5,,,,70400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XS-អាវដៃខ្លី អាវផ្កាឈូក,70401,code128,,Cloth,pcs,pcs,pcs,0.75,2.5,,,,70401.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-អាវដៃខ្លី អាវផ្កាឈូក,70402,code128,,Cloth,pcs,pcs,pcs,0.75,2.5,,,,70402.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-អាវដៃខ្លី ផ្កាឈូក,70403,code128,,Cloth,pcs,pcs,pcs,0.75,2.5,,,,70403.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-អាវដៃខ្លី អាវផ្កាឈូក,70404,code128,,Cloth,pcs,pcs,pcs,0.75,2.5,,,,70404.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XL-អាវដៃខ្លី អាវផ្កាឈូក,70405,code128,,Cloth,pcs,pcs,pcs,0.75,2.5,,,,70405.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXL-អាវដៃខ្លី អាវផ្កាឈូក,70406,code128,,Cloth,pcs,pcs,pcs,0.75,2.5,,,,70406.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boomerang ប្រដាប់លេង ,70409,code128,,Toy,pcs,pcs,pcs,1.4,4,,,,70409.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XS-ខ្សែកអង្កាំ Pearl Necklace,70410,code128,,Collar,pcs,pcs,pcs,1,2.5,,,,70410.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-ខ្សែកអង្កាំ Pearl Necklace,70411,code128,,Collar,pcs,pcs,pcs,1,2.5,,,,70411.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-ខ្សែកអង្កាំ Pearl Necklace,70412,code128,,Collar,pcs,pcs,pcs,1,2.5,,,,70412.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-ខ្សែកអង្កាំ Pearl Necklace,70413,code128,,Collar,pcs,pcs,pcs,1,2.5,,,,70413.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small-ពូកផ្កាជាយស,70414,code128,,Daily Used,pcs,pcs,pcs,7.7,13,,,,70414.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Big-ពូកផ្កាជាយស,70415,code128,,Daily Used,pcs,pcs,pcs,10.5,16,,,,70415.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
លេខធំបំផុត កោនពាក់ក E-Collar,70416,code128,,Daily Used,pcs,pcs,pcs,1.53,4.5,,,,70416.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
លេខ1 កោនពាក់ក E-Collar,70417,code128,,Daily Used,pcs,pcs,pcs,1.15,4.5,,,,70417.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
លេខ2 កោនពាក់ក E-Collar,70418,code128,,Daily Used,pcs,pcs,pcs,1.1,4.5,,,,70418.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
លេខ3 កោនពាក់ក E-Collar,70419,code128,,Daily Used,pcs,pcs,pcs,0.85,4.5,,,,70419.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
