#3 អាវ Grab 2-3kg,C71674,code128,,Cloth,pcs,pcs,pcs,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#4 អាវ Grab 3-4kg,C71675,code128,,Cloth,pcs,pcs,pcs,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#5 អាវ Grab 4-5kg,C71676,code128,,Cloth,pcs,pcs,pcs,1.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#6 អាវ Grab 5-6kg,C71677,code128,,Cloth,pcs,pcs,pcs,1.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#7 អាវ Grab​​​ 6-7kg,C71678,code128,,Cloth,pcs,pcs,pcs,1.85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#8 អាវ Grab​​​ 7-10kg,C71679,code128,,Cloth,pcs,pcs,pcs,1.85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#9 អាវ Grab​​​ 11-13kg,C71680,code128,,Cloth,pcs,pcs,pcs,1.85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#10 អាវ Grab​​​ 14-22kg,C71681,code128,,Cloth,pcs,pcs,pcs,1.85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#11 អាវ Grab​​​ 23-25kg,C71682,code128,,Cloth,pcs,pcs,pcs,2.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#12 អាវ Grab​​​ 25-35kg,C71683,code128,,Cloth,pcs,pcs,pcs,2.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#1 អាវ Pepsi 1kg,C71684,code128,,Cloth,pcs,pcs,pcs,0.85,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#2 អាវ Pepsi 1-2kg,C71685,code128,,Cloth,pcs,pcs,pcs,0.85,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#3 អាវ Pepsi 2-3kg,C71686,code128,,Cloth,pcs,pcs,pcs,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#4 អាវ Pepsi 3-4kg,C71687,code128,,Cloth,pcs,pcs,pcs,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#5 អាវ Pepsi 4-5kg,C71688,code128,,Cloth,pcs,pcs,pcs,1.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#6 អាវ Pepsi 5-6kg,C71689,code128,,Cloth,pcs,pcs,pcs,1.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#7 អាវ Pepsi​​​ 6-7kg,C71690,code128,,Cloth,pcs,pcs,pcs,1.85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#8 អាវ Pepsi​​​ 7-10kg,C71691,code128,,Cloth,pcs,pcs,pcs,1.85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#9 អាវ Pepsi​​​ 11-13kg,C71692,code128,,Cloth,pcs,pcs,pcs,1.85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#10 អាវ Pepsi​​​ 14-22kg,C71693,code128,,Cloth,pcs,pcs,pcs,1.85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#11 អាវ Pepsi​​​ 23-25kg,C71694,code128,,Cloth,pcs,pcs,pcs,2.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#12 អាវ Pepsi​​​ 25-35kg,C71695,code128,,Cloth,pcs,pcs,pcs,2.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#1 អាវ StarBuck 1kg,C71696,code128,,Cloth,pcs,pcs,pcs,0.85,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#2 អាវ StarBuck 1-2kg,C71697,code128,,Cloth,pcs,pcs,pcs,0.85,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#3 អាវ StarBuck 2-3kg,C71698,code128,,Cloth,pcs,pcs,pcs,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#4 អាវ StarBuck 3-4kg,C71699,code128,,Cloth,pcs,pcs,pcs,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#5 អាវ StarBuck 4-5kg,C71700,code128,,Cloth,pcs,pcs,pcs,1.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#6 អាវ StarBuck 5-6kg,C71701,code128,,Cloth,pcs,pcs,pcs,1.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#7 អាវ StarBuck​​​ 6-7kg,C71702,code128,,Cloth,pcs,pcs,pcs,1.85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#8 អាវ StarBuck​​​ 7-10kg,C71703,code128,,Cloth,pcs,pcs,pcs,1.85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#9 អាវ StarBuck​​​ 11-13kg,C71704,code128,,Cloth,pcs,pcs,pcs,1.85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
