"Product Code","Product Name",Variant,Expected,Counted
6928949671553,"S-Blue ស្បែកជើងកវែង",,0.0000,
6928949671560,L-Whiteស្បែកជើងកវែង,,0.0000,
6928949671584,M-Whiteស្បែកជើងកវែង,,0.0000,
6928949671607,"S-White ស្បែកជើងកវែង",,0.0000,
6928949672925,"L-Pink ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,6.0000,
6928949672956,"XS-Pink ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,5.0000,
6928949672970,"S-Pink ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,2.0000,
6928949672987,"M-Pink ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,9.0000,
6928949673267,"XS-Yellow ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,9.0000,
6928949673281,"S-Yellow ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,0.0000,
6928949673298,"M-Yellow ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,2.0000,
6928949673304,"L-Yellow ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,0.0000,
6928949673588,"XS-Green ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,4.0000,
6928949673595,"S-Green ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,5.0000,
6928949673601,"M-Green ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,8.0000,
6928949673618,"L-Green ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,6.0000,
6928949673700,"XS-Blue ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,3.0000,
6928949673717,"S-Blue ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,4.0000,
6928949673724,"M-Blue ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,5.0000,
6928949673731,"L-Blue ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,10.0000,
6928949674202,"XS-Brown ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,7.0000,
6928949674226,"S-Brown ប្រឡៅពាក់ទ្រូងរូបតុក្កតា",,4.0000,
