Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Details,Invoice Details,Supplier Name,Supplier Part No,Supplier Price,Supplier 2 Name,Supplier 2 Part No,Supplier 2 Price,Supplier 3 Name,Supplier 3 Part No,Supplier 3 Price,Supplier 4 Name,Supplier 4 Part No,Supplier 4 Price,Supplier 5 Name,Supplier 5 Part No,Supplier 5 Price
3XL-អាវភ្លៀងក្រហម,70997,code128,,Cloth,pcs,pcs,pcs,4.87,7.5,,,,70997.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ដបទឹកដោះគោធំ,70999,code128,,Daily Used,pcs,pcs,pcs,1.21,3.5,,,,70999.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cat Toy,71000,code128,,Toy,pcs,pcs,pcs,2.1,5,,,,71000.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ទ្រុងថ្លា1ជាន់ Hamster,71001,code128,,Daily Used,pcs,pcs,pcs,8.3,13,,,,71001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ទ្រុងថ្លា2ជាន់ Hamster,71002,code128,,Daily Used,pcs,pcs,pcs,12.65,18,,,,71002.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
ស្មៅ 500g,71003,code128,,Daily Used,pcs,pcs,pcs,2.5,3,,,,71003.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ធំ ប្រដាប់កើបលាមក Poop Scooper ,71005,code128,,Daily Used,pcs,pcs,pcs,2.4,4.5,,,,71005.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
កាបូបថ្លាជ្រុង Backpack,71006,code128,,Daily Used,pcs,pcs,pcs,7.5,15,,,,71006.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-ឈុតគេងយប់មានជើង,71007,code128,,Cloth,pcs,pcs,pcs,2,4,,,,71007.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-ឈុតគេងយប់មានជើង,71008,code128,,Cloth,pcs,pcs,pcs,2,4,,,,71008.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-ឈុតគេងយប់មានជើង,71009,code128,,Cloth,pcs,pcs,pcs,2,4,,,,71009.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
XL-ឈុតគេងយប់មានជើង,71010,code128,,Cloth,pcs,pcs,pcs,2,4,,,,71010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2XL-ឈុតគេងយប់មានជើង,71011,code128,,Cloth,pcs,pcs,pcs,2,4,,,,71011.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-ប្រឡៅរ៉ូបតុក្កតា,71012,code128,,Collar,pcs,pcs,pcs,2.5,4.5,,,,71012.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-ប្រឡៅរ៉ូបតុក្កតា,71013,code128,,Collar,pcs,pcs,pcs,2.5,4.5,,,,71013.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
