Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Details,Invoice Details,Supplier Name,Supplier Part No,Supplier Price,Supplier 2 Name,Supplier 2 Part No,Supplier 2 Price,Supplier 3 Name,Supplier 3 Part No,Supplier 3 Price,Supplier 4 Name,Supplier 4 Part No,Supplier 4 Price,Supplier 5 Name,Supplier 5 Part No,Supplier 5 Price
SmartHeart បបរ​-ឆ្កែ Creamy Treats Chicken&Spinach,8850477016903,code128,,Food,pcs,pcs,pcs,1.1,1.5,,,,8850477016903.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmartHeart បបរ​-ឆ្កែ Creamy Treats Chicken&Pupmkin,8850477016910,code128,,Food,pcs,pcs,pcs,1.1,1.5,,,,8850477016910.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmartHeart បបរឆ្កែ Creamy Treats Chicken&Carrot,8850477016927,code128,,Food,pcs,pcs,pcs,1.1,1.5,,,,8850477016927.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmartHeart បបរ​-ឆ្កែ Creamy Treats Strawberry,8850477016934,code128,,Food,pcs,pcs,pcs,1.1,1.5,,,,8850477016934.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
LuvCare Puppy Small Breed 2KG,8850477016996,code128,,Food,pcs,pcs,pcs,5.86,7,,,,8850477016996.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
LuvCare Puppy Small Breed 9kg,8850477017009,code128,,Food,pcs,pcs,pcs,25.3,30,,,,8850477017009.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O ខ្សាច់ឆ្មារ​ ក្លិនកាហ្វេ 5L​ Cat Litter,8850477017030,code128,,Daily Used,pcs,pcs,pcs,3.78,4.85,,,,8850477017030.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O ខ្សាច់ឆ្មារ​ កាហ្វេ​​ 10L Cat Litter,8850477017047,code128,,Daily Used,pcs,pcs,pcs,7.65,8.5,,,,8850477017047.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
LuvCare Adult Medium Breed 3KG,8850477017436,code128,,Food,pcs,pcs,pcs,7.88,9,,,,8850477017436.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
LuvCare Puppy Medium Breed 2KG,8850477017474,code128,,Food,pcs,pcs,pcs,5.86,6.5,,,,8850477017474.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smartheart Life Mother&Baby ,8850477017764,code128,,Food,pcs,pcs,pcs,5.1,7,,,,8850477017764.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Optimum Orange 400g,8850477017849,code128,,Food,pcs,pcs,pcs,1.86,2.5,,,,8850477017849.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM Gold Mother Baby Dog 1.5kg,8850477017917,code128,,Food,pcs,pcs,pcs,6.12,7,,,,8850477017917.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmartHeat Blue Big សាប៊ូចៃ Tick Dog Shampoo,8850477018006,code128,,Shampoo,pcs,pcs,pcs,2.52,4,,,,8850477018006.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM Pouch Bacon Egg,8850477018105,code128,,Food,pcs,pcs,pcs,0.59,1,,,,8850477018105.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM Pouch Bulgogi,8850477018143,code128,,Food,pcs,pcs,pcs,0.59,1,,,,8850477018143.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Creamy Treat Magaro,8850477018600,code128,,Food,pcs,pcs,pcs,1.05,1.5,,,,8850477018600.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Creamy Treat katsuo,8850477018617,code128,,Food,pcs,pcs,pcs,1.05,1.5,,,,8850477018617.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Creamy Treat Scallop,8850477018624,code128,,Food,pcs,pcs,pcs,1.13,1.5,,,,8850477018624.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me-O Dried Food Mother & Baby 1.1KG,8850477018679,code128,,Food,pcs,pcs,pcs,4.98,6,,,,8850477018679.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
